"SystematicName","Row","Col","ControlType","ProbeName","logFC","AveExpr","t","P.Value","adj.P.Val","B","GenBank_accession","GENE_SYMBOL","GENE_NAME"
"NM_172296",288,164,0,"A_51_P110081",1.04192226044898,6.97852508635991,5.76394749846977,6.68044330468139e-05,0.0108383565600646,1.99750516130085,"NM_172296","Dmrta2","doublesex and mab-3 related transcription factor like family A2"
"NM_172411",311,42,0,"A_51_P275435",1.4236372158034,7.76599720412405,3.54037098093253,0.00586774809875196,0.097052043464884,-2.16436947513152,"NM_172411","2310007B03Rik","RIKEN cDNA 2310007B03 gene"
"NM_172434",165,37,0,"A_51_P106591",-1.07612462913005,7.87406448864429,-3.53266085373484,0.00413692138404465,0.082218759575405,-1.93701920735561,"NM_172434","Celf3","CUGBP, Elav-like family member 3"
"NM_172465",341,9,0,"A_55_P1960960",1.12176217704458,9.69614630596164,5.55599403048577,9.45520940680083e-05,0.0128974965814642,1.6659496557293,"NM_172465","Zdhhc9","zinc finger, DHHC domain containing 9"
"NM_172477",271,31,0,"A_51_P155085",-1.02185984059181,7.78321720334003,-4.95407262362656,0.00026729760695818,0.0216373790397174,0.669085055875745,"NM_172477","Dennd2a","DENN/MADD domain containing 2A"
"NM_172564",296,67,0,"A_55_P2723199",1.14459544732167,9.40930205584833,4.42083191419474,0.000698501293100997,0.0348605592585894,-0.256537067613087,"NM_172564","Tns4","tensin 4"
"NM_172693",22,157,0,"A_51_P188911",1.24484760237845,7.80484693476668,6.24618091359316,3.05519743411557e-05,0.00760382361398633,2.74017147844563,"NM_172693","Galnt12","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12"
"NM_172729",116,158,0,"A_51_P234113",1.50744101504957,7.60412701349235,6.66112515441041,1.59895841075837e-05,0.00570196129238789,3.34981289376828,"NM_172729","Nod1","nucleotide-binding oligomerization domain containing 1"
"NM_172768",260,81,0,"A_52_P325116",-1.03068767217957,8.97114265338195,-4.03416426321558,0.00143114456111388,0.0488924130767051,-0.948334901112197,"XM_011242484","Gramd1b","GRAM domain containing 1B"
"NM_172802",378,37,0,"A_55_P2752655",-1.63200827261849,9.3500356080126,-6.48895310004402,2.08582947066287e-05,0.00638656983515247,3.10014278439436,"NM_172802","Fscn2","fascin homolog 2, actin-bundling protein, retinal (Strongylocentrotus purpuratus)"
"NM_172880",383,86,0,"A_55_P2074144",1.1479907252836,8.09798809487464,4.12290124019419,0.00126148541353838,0.0461527980601129,-0.817457197106637,"NM_172880","Tmprss11e","transmembrane protease, serine 11e"
"NM_172951",381,144,0,"A_51_P369998",-1.01066640492178,5.84959578619829,-3.9750131489502,0.00164125145478289,0.0519554872178434,-1.07402792404441,"NM_172951","Sntg2","syntrophin, gamma 2"
"NM_173016",371,151,0,"A_52_P577533",-1.12803112090128,8.71111718683488,-4.09821006318498,0.00131277510721531,0.0470286764260939,-0.857267130597424,"NM_173016","Vat1l","vesicle amine transport protein 1 homolog-like (T. californica)"
"NM_173019",178,118,0,"A_55_P1992959",1.13408702610079,8.43255932361225,5.50890377641342,0.000102375971329767,0.0134164537947058,1.58993593534926,"NM_173019","Pfkfb4","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"NM_173401",367,93,0,"A_55_P2054350",-1.04875105152796,7.16736298009908,-5.36002277722162,0.000131898261137049,0.015337227107012,1.34736650213091,"NM_173401","Fbxo44","F-box protein 44"
"NM_173421",219,138,0,"A_55_P2144781",1.02619043614754,7.74168544938187,5.47225277975426,0.000108934025633225,0.013880232219788,1.53053649450017,"NM_173421","Erich5","glutamate rich 5"
"NM_173774",223,103,0,"A_55_P2081785",-1.28026603212278,7.1154450302999,-5.25766533248734,0.000157277213401619,0.0168000397817408,1.17864140554026,"NM_173774","Slc45a1","solute carrier family 45, member 1"
"NM_173781",168,125,0,"A_52_P11441",-1.18915978012279,8.8834128359194,-5.58928001758667,8.9401871687146e-05,0.0124646417908774,1.71947312014788,"NM_173781","Rab6b","RAB6B, member RAS oncogene family"
"NM_173869",322,163,0,"A_52_P398925",1.9379177316281,8.35190704833813,4.84323098962102,0.000805264839705913,0.0372714138084111,-0.222336528551744,"NM_173869","Stfa2l1","stefin A2 like 1"
"NM_174990",355,21,0,"A_55_P2147831",1.43162903240142,5.50372156637752,6.85370770165004,1.19332874706338e-05,0.00476869294028955,3.62360081312805,"NM_174990","Gimap4","GTPase, IMAP family member 4"
"NM_175088",23,97,0,"A_52_P599264",1.29712610910392,7.12698884652612,4.90126687069352,0.000293497940177017,0.0225621387611917,0.579103597155846,"NM_175088","Mdfic","MyoD family inhibitor domain containing"
"NM_175098",348,149,0,"A_51_P282673",-1.55213144194737,9.89540943278489,-4.65063036298116,0.000768824173577601,0.0366009023730245,-0.247434152180067,"NM_175098","Ccdc126","coiled-coil domain containing 126"
"NM_175123",320,117,0,"A_52_P515282",-1.06361698788374,6.46484962653044,-4.4953734701609,0.000609447800685061,0.0323509031336518,-0.124994859920847,"NM_175123","1110051M20Rik","RIKEN cDNA 1110051M20 gene"
"NM_175199",4,61,0,"A_55_P2723230",-1.10966020267643,8.12598691472076,-3.36530560945243,0.00617607420681999,0.0993683556434016,-2.2931647161317,"NM_175199","Hspa12a","heat shock protein 12A"
"NM_175245",273,64,0,"A_52_P644972",1.18099376006468,6.37495233107571,5.24291858648958,0.000161334872091528,0.0168599398100069,1.1542031801285,"NM_175245","Mzt1","mitotic spindle organizing protein 1"
"NM_175325",320,127,0,"A_51_P193000",-1.23426290941306,7.98163366129419,-4.34264895893367,0.000861912926316291,0.0384506674558317,-0.445038592995658,"NM_175325","Bbs4","Bardet-Biedl syndrome 4 (human)"
"NM_175538",74,156,0,"A_51_P173459",-1.33584607193706,7.86751390559345,-3.77888565538788,0.00329541728854345,0.0740294750745836,-1.6571115292819,"NM_175538","Nim1k","NIM1 serine/threonine protein kinase"
"NM_176973",283,6,0,"A_51_P189405",-1.01074276688544,6.18847763836012,-3.92035019628364,0.00177258217968737,0.054022269069788,-1.15452274813002,"NM_176973","Podxl2","podocalyxin-like 2"
"NM_177086",99,77,0,"A_51_P422685",-1.4698598666163,6.4587079496103,-6.28684554449436,2.86437002151751e-05,0.00735469126113171,2.80111580702655,"NM_177086","Zmat4","zinc finger, matrin type 4"
"NM_177572",245,75,0,"A_52_P69194",-1.09077469223166,7.823693932074,-3.84722530727359,0.00213405698289072,0.0591795660217995,-1.32107120773105,"NM_177572","Rimkla","ribosomal modification protein rimK-like family member A"
"NM_177686",144,103,0,"A_55_P2831500",1.14876498243161,6.10370565882398,4.82375703609699,0.000336900100313382,0.0243223870130825,0.44632615608568,"NM_177686","Clec12a","C-type lectin domain family 12, member a"
"NM_177733",358,140,0,"A_51_P368009",1.22670854373272,6.42005231678408,6.20636769715178,3.25506003254872e-05,0.00779360259691886,2.68024981294028,"NM_177733","E2f2","E2F transcription factor 2"
"NM_177805",70,97,0,"A_55_P2067091",-1.86706275291792,6.34251392643894,-10.316425002257,1.30758436434468e-07,0.000618323956289489,7.65744739121664,"NM_177805","Fam179b","family with sequence similarity 179, member B"
"NM_178086",339,39,0,"A_55_P2796695",1.12091566913211,7.08358591678359,4.94628155000977,0.000271004623967598,0.0217512834328732,0.655833577997563,"NM_178086","Fa2h","fatty acid 2-hydroxylase"
"NM_178162",230,105,0,"A_55_P2494862",1.09840165234749,6.53990301410641,4.57167927979056,0.000530396423390424,0.0304937639769905,0.00897739768708838,"NM_178162","Agfg2","ArfGAP with FG repeats 2"
"NM_178259",132,7,0,"A_55_P2489894",-1.11529983036318,5.5522341935531,-5.31532363319746,0.000142408946476289,0.0160834952631364,1.27387924861005,"NM_178259","Abca13","ATP-binding cassette, sub-family A (ABC1), member 13"
"NM_178440",282,109,0,"A_55_P1955015",1.34630346983354,7.04303066498473,6.58236945641563,1.80479071623493e-05,0.00600014563109717,3.23618402687986,"NM_178440","Myo1g","myosin IG"
"NM_178677",40,79,0,"A_55_P2171081",-1.12996965191485,6.10271179905265,-5.4557175766015,0.000112035504187935,0.0139928891359284,1.50367059587341,"NM_178677","Sec22c","SEC22 vesicle trafficking protein homolog C (S. cerevisiae)"
"NM_178703",160,1,0,"A_51_P153368",-1.48803272268712,6.80435299138361,-4.41237659671837,0.00105640835485395,0.0421183108485921,-0.570693321975835,"NM_178703","Slc6a1","solute carrier family 6 (neurotransmitter transporter, GABA), member 1"
"NM_180588",246,56,0,"A_51_P420655",1.03334562009589,7.43921623894363,4.30668690486208,0.000861795231489789,0.0384506674558317,-0.459182732469324,"NM_180588","Reep4","receptor accessory protein 4"
"NM_181549",346,92,0,"A_55_P2167537",-1.02117459435727,5.44408962223079,-5.2505490444881,0.00015922180956307,0.0168413143239747,1.16685239288865,"NM_181549","Clec18a","C-type lectin domain family 18, member A"
"NM_182807",263,27,0,"A_55_P1962516",-1.08465945799809,5.82918910971395,-6.32735349361759,2.68673743735691e-05,0.00722712756930897,2.86156547340397,"NM_182807","Fam19a2","family with sequence similarity 19, member A2"
"NM_183064",347,139,0,"A_51_P126337",-1.11288801501009,7.16332146987712,-4.43249882111436,0.000683719700918848,0.0345054005983629,-0.235906212643011,"NM_183064","Fgf12","fibroblast growth factor 12"
"NM_183201",277,34,0,"A_51_P364694",1.23210969777731,6.62864846290404,6.51085469086819,2.01602957439329e-05,0.00638656983515247,3.13216078343643,"NM_183201","Slfn5","schlafen 5"
"NM_183201",212,45,0,"A_55_P2804417",1.2274557419842,7.14227222324529,5.88442799534129,5.47771920976832e-05,0.00980546298291178,2.18649426785716,"NM_183201","Slfn5","schlafen 5"
"NM_183250",210,73,0,"A_55_P2100864",-1.2745998740756,12.2458013128115,-3.60699888701472,0.00518565519816455,0.0917455318216619,-2.04869520850445,"NM_183250","Tma7","translational machinery associated 7 homolog (S. cerevisiae)"
"NM_194055",304,85,0,"A_55_P2182586",1.08882426985895,8.00535759826242,5.17167407840741,0.000182538779873787,0.0180141966329357,1.03568100630714,"NM_194055","Esrp1","epithelial splicing regulatory protein 1"
"NM_198092",238,126,0,"A_51_P172663",-1.59956874557913,6.37071888080384,-5.81148619930343,6.79918186508393e-05,0.0108925742526056,1.99288923785178,"NM_198092","Usp2","ubiquitin specific peptidase 2"
"NM_198092",71,116,0,"A_55_P2491668",-1.22790397633106,8.72345742904688,-5.02512226952076,0.00023583486658064,0.0205095751160498,0.789533423029386,"NM_198092","Usp2","ubiquitin specific peptidase 2"
"NM_198192",328,66,0,"A_55_P2034341",-1.37598179208152,6.13545186210172,-5.71985131072066,7.18748520660104e-05,0.0110796272052652,1.92776413694718,"NM_198192","Qrfpr","pyroglutamylated RFamide peptide receptor"
"NM_198618",94,96,0,"A_52_P138806",-1.05520322530582,8.30813188412944,-5.74968720798233,6.84017214050784e-05,0.0108925742526056,1.97498495305363,"NM_198618","Dlgap3","discs, large (Drosophila) homolog-associated protein 3"
"NM_198620",200,161,0,"A_52_P619192",-1.09669076728578,5.55068762648767,-3.58406439637134,0.0046500686289086,0.0872048363694312,-1.98783896924281,"NM_198620","Rundc3b","RUN domain containing 3B"
"NM_199146",35,59,0,"A_66_P118245",1.00399758724265,6.14505927237893,4.35077510611993,0.000794490173816564,0.03707534638522,-0.38074221692936,"NM_199146","Trim30d","tripartite motif-containing 30D"
"NM_199311",42,8,0,"A_66_P119968",1.91146760196946,6.60281404923035,9.73538030995204,2.55542422050207e-07,0.000895807160976586,7.08605497357604,"NM_199311","Clec4a1","C-type lectin domain family 4, member a1"
"NM_201363",324,50,0,"A_51_P100997",1.71959522886296,7.1989173114642,4.99544664791552,0.000429272232007588,0.0276306045237128,0.309073137176458,"NM_201363","Serpinb3c","serine (or cysteine) peptidase inhibitor, clade B, member 3C"
"NM_205820",151,18,0,"A_55_P2048279",1.53101107375738,7.09419566703474,3.78817934529402,0.00395838608625534,0.0805336550210673,-1.77861019407476,"NM_205820","Tlr13","toll-like receptor 13"
"NM_207022",161,143,0,"A_52_P333825",1.1016745636641,7.52830043105194,4.06599044818577,0.00134831581771375,0.0474828383238006,-0.890860660374975,"NM_207022","Tas2r118","taste receptor, type 2, member 118"
"NM_207131",215,89,0,"A_55_P2165839",1.02868888715527,5.51578514523386,5.25573928321301,0.000157801060951059,0.0168000397817408,1.17545141428772,"NM_207131","Cebpe","CCAAT/enhancer binding protein (C/EBP), epsilon"
"NM_207205",185,53,0,"A_51_P327632",1.10377930471359,8.09661838955838,3.8427754363712,0.00218153028412894,0.0597885209658609,-1.33873547096515,"NM_207205","Igsf3","immunoglobulin superfamily, member 3"
"NM_207279",313,153,0,"A_55_P2503096",-1.02885901145069,6.63972876499753,-3.69603576979241,0.00280445197782911,0.0677185648859203,-1.58681983375078,"NM_207279","Plcxd1","phosphatidylinositol-specific phospholipase C, X domain containing 1"
"NM_211358",198,161,0,"A_51_P443723",1.3572213122273,7.78096900166302,5.83388122036708,5.95195246343658e-05,0.0103105977504941,2.10748349153411,"NM_211358","Slc35c1","solute carrier family 35, member C1"
"NM_212483",290,53,0,"A_55_P2013840",1.31672110959675,9.45861769642256,6.83447137621807,1.22844835924431e-05,0.00486353177040018,3.59651181542802,"NM_212483","Krt42","keratin 42"
"NR_002864",198,111,0,"A_66_P136801",-1.07607453468589,9.84611434570349,-3.49574175249865,0.00470943809038174,0.0879069290916815,-2.04328335852164,"NR_002864","Peg13","paternally expressed 13"
"NR_003513",138,108,0,"A_55_P2740113",1.04743035660229,7.84760739625039,4.77955324943687,0.000364595543322989,0.0254790321500776,0.370236744996902,"NR_003513","Neat1","nuclear paraspeckle assembly transcript 1 (non-protein coding)"
"NR_015488",381,13,0,"A_55_P2073552",-1.10306630609466,7.83336494051633,-4.8512258759766,0.000320800897119071,0.023693858532457,0.493475710026821,"NR_015488","A930003A15Rik","RIKEN cDNA A930003A15 gene"
"NR_015551",235,111,0,"A_55_P2726989",-1.0292279055885,5.55661189426335,-5.49432811777272,0.000104933021378737,0.0136256848927608,1.56633828458511,"NR_015551","Rab10os","RAB10, member RAS oncogene family, opposite strand"
"NR_015554",112,130,0,"A_55_P2508193",1.24963676378112,7.85990215816913,3.5029952692821,0.0053369776188611,0.0928123797064889,-2.12182475106006,"NR_015554","AI506816","expressed sequence AI506816"
"NR_027236",258,87,0,"A_51_P373142",-1.23148567357413,6.44356779909702,-5.65854830559898,7.96053715341183e-05,0.0116702783795476,1.83030329835611,"NR_027236","AI854703","expressed sequence AI854703"
"NR_027817",324,5,0,"A_51_P407999",-1.28296200453294,7.79075900254747,-4.54339889426313,0.000594726579304569,0.0318976935185612,-0.0887901446922266,"NR_027817","1500011B03Rik","RIKEN cDNA 1500011B03 gene"
"NR_027829",363,143,0,"A_55_P2037702",-1.02606553474974,6.34756737043139,-5.92995093573971,5.08459837951041e-05,0.00955382566375225,2.25730720372279,"NR_027829","Gm10638","predicted gene 10638"
"NR_027974",93,18,0,"A_55_P1986639",-1.04215668634839,5.13667737749853,-6.5410272705053,1.92388486031647e-05,0.00623304355103403,3.17614676761702,"NR_027974","3110070M22Rik","RIKEN cDNA 3110070M22 gene"
"NR_028261",186,21,0,"A_55_P2723831",-1.19635851788367,7.15930341026812,-6.51342869138632,2.00798981324325e-05,0.00638656983515247,3.13591877276733,"NR_028261","Rian","RNA imprinted and accumulated in nucleus"
"NR_028405",23,96,0,"A_55_P2507824",1.86102607427689,8.70705039761995,5.37865745798558,0.000252650020097975,0.0213733957281151,0.829178023539407,"NR_028405","Marcksl1-ps4","MARCKS-like 1, pseudogene 4"
"NR_029384",203,160,0,"A_66_P134715",-1.08074788181902,6.93664962029685,-4.84998033249757,0.000321513279936416,0.023693858532457,0.491339997025799,"NR_029384","Otx2os1","orthodenticle homolog 2 opposite strand 1"
"NR_033459",91,95,0,"A_55_P2161675",1.14980461686172,8.21762150233329,5.86296392330227,5.67404974980038e-05,0.0100616860328882,2.152992511447,"NR_033459","Zfp133-ps","zinc finger protein 133, pseudogene"
"NR_040435",252,50,0,"A_66_P123951",-1.45552573895103,11.5905974228594,-5.05672149673091,0.00031335191812812,0.0233655119503024,0.573862816980126,"NR_040435","E130218I03Rik","RIKEN cDNA E130218I03 gene"
"NR_040536",72,121,0,"A_66_P112033",-1.63772831266893,6.09256048226976,-8.21303469252018,1.73068005374619e-06,0.00185297055943071,5.39782105660514,"NR_040536","1700119H24Rik","RIKEN cDNA 1700119H24 gene"
"NR_045643",111,69,0,"A_55_P2508109",-1.68180787448689,5.43073527931165,-9.64767174637017,2.83506438972329e-07,0.000895807160976586,6.99650347777118,"NR_045643","5930403L14Rik","RIKEN cDNA 5930403L14 gene"
"NR_045657",221,88,0,"A_55_P2282421",1.03726741975913,5.82056670218049,4.5131693971642,0.000589980889054733,0.0318311902059188,-0.0936872429067073,"NR_045657","4933432I03Rik","RIKEN cDNA 4933432I03 gene"
"NR_052007",81,12,0,"A_55_P2723764",-1.16106353374254,11.4184145041071,-3.72269205806191,0.00346818344856184,0.0754485093819781,-1.71950534406357,"NR_052007","Rn7s1","7S RNA 1"
"NR_102366",146,7,0,"A_52_P1020860",1.37429967527371,7.70472046093691,7.804850664404,3.01775747259797e-06,0.00254544641962565,4.89327399702795,"NR_102366","AW112010","expressed sequence AW112010"
"NR_105027",382,151,0,"A_55_P2509984",-1.08942386831931,6.00399138509273,-6.53584771684153,1.93938085908658e-05,0.00623304355103403,3.16860610688449,"NR_105027","1700124L16Rik","RIKEN cDNA 1700124L16 gene"
"NR_110521",184,58,0,"A_55_P2720550",-1.1604124527889,5.28175160196459,-7.87099833862974,2.75406468501392e-06,0.00244186563361117,4.9766304929729,"NR_110521","2010111I01Rik","RIKEN cDNA 2010111I01 gene"
"NR_151527",279,100,0,"A_66_P108864",1.11507373706045,6.7745310246718,4.64541190643679,0.000464078410097823,0.0285929743550499,0.137750308135271,"XR_104899","Gm13056","predicted gene 13056"
"NR_152261",251,52,0,"A_55_P2041355",1.01648428189517,10.0929807139792,3.44652102382357,0.00494043370872876,0.0896243320977664,-2.10207742836307,"BC016624","Gm4750","actin, beta pseudogene"
"XM_006495902",64,108,0,"A_55_P2513505",1.26426038107247,7.98563644809578,6.20261930349259,3.27457445952894e-05,0.00780738351705754,2.6745953032292,"XM_006495902","Kansl3","KAT8 regulatory NSL complex subunit 3"
"XM_006511606",142,21,0,"A_51_P241715",-1.85617657970764,5.27446099182417,-12.3724219066634,1.52569861016872e-08,0.000173151535268048,9.40659926715325,"XM_006511606","Gm10634","predicted gene 10634"
"XM_006516805",352,52,0,"A_55_P2724794",1.33517390892348,7.55471677397371,6.44153021559479,2.24586086242698e-05,0.006637571595751,3.03055663608554,"XM_006516805","Gpr137b","G protein-coupled receptor 137B"
"XM_006524786",233,113,0,"A_55_P2098603",1.09887429786412,6.0640605402244,4.06090572926407,0.00144187932747011,0.0490818490925563,-0.941888528971712,"AK037423","Lpin2","lipin 2"
